,Season,Player,MP,PTS,AST,TRB,STL,BLK,TS%,PER,WS,BPM,VORP,USG%,W/L%,Share
1490,2018,Nikola Jokić,32.6,18.5,6.1,10.7,1.2,0.8,0.603,24.4,10.7,6.9,5.5,24.2,0.561,0.0
1491,2018,Eric Gordon,31.2,18.0,2.2,2.5,0.6,0.4,0.578,15.2,4.7,0.4,1.3,24.7,0.793,0.0
1492,2018,Jeremy Lin,25.0,18.0,4.0,0.0,0.0,0.0,0.597,15.9,0.0,-5.4,0.0,31.3,0.341,0.0
1493,2018,Evan Fournier,32.2,17.8,2.9,3.2,0.8,0.3,0.577,15.5,3.3,-0.6,0.7,23.3,0.305,0.0
1494,2018,Eric Bledsoe,31.4,17.7,5.0,3.8,2.0,0.6,0.582,19.7,5.6,2.5,2.6,26.1,0.5,0.0
1495,2018,Andrew Wiggins,36.3,17.7,2.0,4.4,1.1,0.6,0.505,13.0,2.1,-2.4,-0.3,23.4,0.573,0.0
1496,2018,Aaron Gordon,32.9,17.6,2.3,7.9,1.0,0.8,0.53,16.5,2.9,0.3,1.1,24.7,0.305,0.0
1497,2018,Kevin Love,28.0,17.6,1.7,9.3,0.7,0.4,0.614,22.4,6.4,3.3,2.2,25.1,0.61,0.0
1498,2018,Tim Hardaway Jr.,33.1,17.5,2.7,3.9,1.1,0.2,0.533,14.4,2.6,-0.6,0.7,23.8,0.354,0.0
1499,2018,Gary Harris,34.4,17.5,2.9,2.6,1.8,0.2,0.597,16.5,5.5,0.8,1.7,20.8,0.561,0.0
1500,2018,Goran Dragić,31.7,17.3,4.8,4.1,0.8,0.2,0.543,16.6,5.3,0.3,1.4,25.7,0.537,0.0
1501,2018,Marc Gasol,33.0,17.2,4.2,8.1,0.7,1.4,0.532,17.4,4.0,2.3,2.7,25.6,0.268,0.0
1502,2018,Mike Conley,31.1,17.1,4.1,2.3,1.0,0.3,0.52,15.4,0.6,0.5,0.2,25.9,0.268,0.0
1503,2018,JJ Redick,30.2,17.1,3.0,2.5,0.5,0.1,0.614,15.9,6.6,1.1,1.7,21.7,0.634,0.0
1504,2018,Zach LaVine,27.3,16.7,3.0,3.9,1.0,0.2,0.499,14.6,0.3,-2.3,-0.1,29.5,0.329,0.0
1505,2018,Jamal Murray,31.7,16.7,3.4,3.7,1.0,0.3,0.576,16.1,5.5,-0.3,1.1,22.8,0.561,0.0
1506,2018,Dwight Howard,30.4,16.6,1.3,12.5,0.6,1.6,0.577,20.5,6.8,-0.1,1.2,24.2,0.439,0.0
1507,2018,Nikola Vučević,29.5,16.5,3.4,9.2,1.0,1.1,0.533,19.7,3.6,2.7,2.0,25.9,0.305,0.0
1508,2018,Carmelo Anthony,32.1,16.2,1.3,5.8,0.6,0.6,0.503,12.7,3.7,-1.9,0.0,23.2,0.585,0.0
1509,2018,Kawhi Leonard,23.3,16.2,2.3,4.7,2.0,1.0,0.572,26.0,0.9,10.1,0.6,30.6,0.573,0.0
1510,2018,Kyle Lowry,32.2,16.2,6.9,5.6,1.1,0.2,0.598,19.5,10.2,5.2,4.5,21.7,0.72,0.0
1511,2018,Brandon Ingram,33.5,16.1,3.9,5.3,0.8,0.7,0.536,13.8,2.8,-1.2,0.4,22.2,0.427,0.0
1512,2018,Kyle Kuzma,31.2,16.1,1.8,6.3,0.6,0.4,0.549,14.2,3.8,-0.7,0.8,22.5,0.427,0.0
1513,2018,Julius Randle,26.7,16.1,2.6,8.0,0.5,0.5,0.606,19.9,6.6,0.6,1.4,25.3,0.427,0.0
1514,2018,Ben Simmons,33.7,15.8,8.2,8.1,1.7,0.9,0.557,20.0,9.2,4.5,4.5,22.3,0.634,0.0
1515,2018,Will Barton,33.1,15.7,4.1,5.0,1.0,0.6,0.562,16.2,6.2,1.1,2.1,20.7,0.561,0.0
1516,2018,Nikola Mirotić,27.2,15.6,1.5,7.4,0.8,0.7,0.577,18.7,4.0,2.2,1.6,23.4,0.5,0.0
1517,2018,D'Angelo Russell,25.7,15.5,5.2,3.9,0.8,0.4,0.509,15.2,0.4,-1.2,0.3,30.8,0.341,0.0
1518,2018,Danilo Gallinari,32.0,15.3,2.0,4.8,0.6,0.5,0.545,13.8,1.2,-0.5,0.3,20.6,0.512,0.0
1519,2018,Isaiah Thomas,26.9,15.2,4.8,2.1,0.5,0.1,0.508,12.6,0.2,-4.9,-0.6,28.8,0.5,0.0
1520,2018,Lauri Markkanen,29.7,15.2,1.2,7.5,0.6,0.6,0.552,15.6,3.3,-0.2,0.9,21.9,0.329,0.0
1521,2018,Dennis Smith Jr.,29.7,15.2,5.2,3.8,1.0,0.3,0.473,12.8,-0.7,-2.4,-0.2,28.9,0.293,0.0
1522,2018,Austin Rivers,33.7,15.1,4.0,2.4,1.2,0.3,0.526,12.6,2.4,-1.2,0.4,20.6,0.512,0.0
1523,2018,Andre Drummond,33.7,15.0,3.0,16.0,1.5,1.6,0.555,22.9,10.3,3.2,3.4,21.2,0.476,0.0
1524,2018,Rodney Hood,26.9,14.7,1.6,2.8,0.8,0.2,0.546,14.3,2.7,-0.1,0.8,24.3,0.5,0.0
1525,2018,Otto Porter Jr.,31.6,14.7,2.0,6.4,1.5,0.5,0.602,18.3,8.1,3.5,3.4,18.4,0.524,0.0
1526,2018,Reggie Jackson,26.7,14.6,5.3,2.8,0.6,0.1,0.516,15.9,2.0,-0.4,0.5,27.1,0.476,0.0
1527,2018,Paul Millsap,30.1,14.6,2.8,6.4,1.0,1.2,0.549,17.0,2.5,0.4,0.7,22.0,0.561,0.0
1528,2018,Dario Šarić,29.6,14.6,2.6,6.7,0.7,0.3,0.582,15.8,6.6,1.3,1.9,20.9,0.634,0.0
1529,2018,Jaylen Brown,30.7,14.5,1.6,4.9,1.0,0.4,0.562,13.6,4.5,-0.5,0.8,21.4,0.671,0.0
1530,2018,Zach Randolph,25.6,14.5,2.2,6.7,0.7,0.2,0.529,17.3,1.5,-1.0,0.4,27.6,0.329,0.0
1531,2018,Avery Bradley,31.2,14.3,2.0,2.5,1.1,0.2,0.496,9.6,-0.2,-4.0,-0.7,23.5,0.5,0.0
1532,2018,Bojan Bogdanović,30.8,14.3,1.5,3.4,0.7,0.1,0.605,13.9,5.4,-0.7,0.8,19.0,0.585,0.0
1533,2018,Jusuf Nurkić,26.4,14.3,1.8,9.0,0.8,1.4,0.528,19.2,4.7,0.0,1.1,26.4,0.598,0.0
1534,2018,Dion Waiters,30.6,14.3,3.8,2.6,0.8,0.3,0.487,10.5,0.1,-3.5,-0.4,25.0,0.537,0.0
1535,2018,Jeff Teague,33.0,14.2,7.0,3.0,1.5,0.3,0.553,16.4,4.9,0.4,1.4,20.6,0.573,0.0
1536,2018,Enes Freedom,25.8,14.1,1.5,11.0,0.5,0.5,0.63,24.0,7.5,2.2,1.9,21.8,0.354,0.0
1537,2018,Taurean Prince,30.0,14.1,2.6,4.7,1.0,0.5,0.549,12.8,2.0,-1.1,0.6,22.1,0.293,0.0
1538,2018,Hassan Whiteside,25.3,14.0,1.0,11.4,0.7,1.7,0.573,24.1,5.3,2.6,1.6,24.7,0.537,0.0
1539,2018,Jordan Clarkson,23.3,13.9,2.7,2.7,0.7,0.1,0.542,16.4,3.0,0.1,1.0,26.5,0.5,0.0
1540,2018,Steven Adams,32.7,13.9,1.2,9.0,1.2,1.0,0.63,20.6,9.7,1.1,2.0,16.7,0.585,0.0
1541,2018,Clint Capela,27.5,13.9,0.9,10.8,0.8,1.9,0.65,24.5,10.2,3.4,2.8,19.4,0.793,0.0
1542,2018,Rondae Hollis-Jefferson,28.2,13.9,2.5,6.8,1.0,0.7,0.548,16.9,4.1,0.1,1.0,22.2,0.341,0.0
1543,2018,Jonathon Simmons,29.4,13.9,2.5,3.5,0.8,0.2,0.555,12.7,1.9,-3.1,-0.5,22.0,0.305,0.0
1544,2018,Jayson Tatum,30.5,13.9,1.6,5.0,1.0,0.7,0.586,15.2,7.1,1.2,2.0,19.4,0.671,0.0
1545,2018,Marcus Morris,26.7,13.6,1.3,5.4,0.6,0.2,0.541,14.5,3.2,-0.1,0.7,23.0,0.671,0.0
1546,2018,DeMarre Carroll,29.9,13.5,2.0,6.6,0.8,0.4,0.55,14.3,4.1,0.2,1.2,19.8,0.341,0.0
1547,2018,Rudy Gobert,32.4,13.5,1.4,10.7,0.8,2.3,0.657,20.7,8.1,3.4,2.5,16.9,0.585,0.0
1548,2018,Buddy Hield,25.3,13.5,1.9,3.8,1.1,0.3,0.557,16.1,2.8,1.0,1.5,24.3,0.329,0.0
1549,2018,Kentavious Caldwell-Pope,33.2,13.4,2.2,5.2,1.4,0.2,0.561,13.2,5.3,0.3,1.4,16.9,0.427,0.0
1550,2018,Kris Dunn,29.3,13.4,6.0,4.3,2.0,0.5,0.488,14.5,0.9,-1.3,0.3,24.7,0.329,0.0
1551,2018,Michael Beasley,22.3,13.2,1.7,5.6,0.5,0.6,0.556,17.8,2.4,-0.2,0.7,26.9,0.354,0.0
1552,2018,Allen Crabbe,29.3,13.2,1.6,4.3,0.6,0.5,0.558,12.3,3.2,-0.7,0.7,19.0,0.341,0.0
1553,2018,Bobby Portis,22.5,13.2,1.7,6.8,0.7,0.3,0.548,19.7,3.5,0.8,1.2,26.0,0.329,0.0
1554,2018,Josh Jackson,25.4,13.1,1.5,4.6,1.0,0.5,0.48,11.8,-0.7,-4.2,-1.1,26.0,0.256,0.0
1555,2018,Ricky Rubio,29.3,13.1,5.3,4.6,1.6,0.1,0.537,15.4,5.3,0.7,1.6,22.9,0.585,0.0
1556,2018,Malcolm Brogdon,29.9,13.0,3.2,3.3,0.9,0.3,0.578,14.3,2.7,-1.2,0.3,19.1,0.537,0.0
1557,2018,Brook Lopez,23.4,13.0,1.7,4.0,0.4,1.3,0.557,16.5,3.8,0.9,1.3,23.5,0.427,0.0
1558,2018,Kent Bazemore,27.5,12.9,3.5,3.8,1.5,0.7,0.547,14.5,2.2,0.6,1.2,22.5,0.293,0.0
1559,2018,Al Horford,31.6,12.9,4.7,7.4,0.6,1.1,0.575,17.6,7.8,4.4,3.7,18.4,0.671,0.0
1560,2018,Jeremy Lamb,24.6,12.9,2.3,4.1,0.8,0.4,0.559,17.0,4.9,1.6,1.8,22.4,0.439,0.0
1561,2018,Josh Richardson,33.2,12.9,2.9,3.5,1.5,0.9,0.551,13.6,5.4,0.7,1.8,18.2,0.537,0.0
1562,2018,Trey Burke,21.8,12.8,4.7,2.0,0.7,0.1,0.563,21.0,2.4,2.5,0.9,25.1,0.354,0.0
1563,2018,Willie Cauley-Stein,28.0,12.8,2.4,7.0,1.1,0.9,0.529,17.6,3.9,-0.1,1.0,21.8,0.329,0.0
1564,2018,Elfrid Payton,28.7,12.7,6.2,4.3,1.3,0.3,0.538,16.5,2.8,-0.2,0.8,21.9,0.5,0.0
1565,2018,Wesley Matthews,33.8,12.7,2.7,3.1,1.2,0.3,0.541,11.4,2.6,-0.9,0.6,17.6,0.293,0.0
1566,2018,Myles Turner,28.2,12.7,1.3,6.4,0.6,1.8,0.567,16.6,4.7,-0.2,0.8,20.0,0.585,0.0
1567,2018,Jonas Valančiūnas,22.4,12.7,1.1,8.6,0.4,0.9,0.628,22.5,7.6,2.4,1.9,22.7,0.72,0.0
1568,2018,Robert Covington,31.7,12.6,2.0,5.4,1.7,0.9,0.563,12.9,6.1,1.5,2.3,17.2,0.634,0.0
1569,2018,Spencer Dinwiddie,28.8,12.6,6.6,3.2,0.9,0.3,0.527,15.9,5.7,0.6,1.5,20.3,0.341,0.0
1570,2018,Serge Ibaka,27.5,12.6,0.8,6.3,0.4,1.3,0.574,14.7,5.1,-0.1,1.0,19.4,0.72,0.0
1571,2018,Jabari Parker,24.0,12.6,1.9,4.9,0.8,0.3,0.55,17.1,1.2,-0.8,0.2,24.4,0.537,0.0
1572,2018,E'Twaun Moore,31.5,12.5,2.3,2.9,1.0,0.1,0.593,12.1,4.4,-1.6,0.3,16.1,0.585,0.0
1573,2018,Darren Collison,29.2,12.4,5.3,2.6,1.3,0.2,0.61,18.8,7.6,2.7,2.4,17.4,0.585,0.0
1574,2018,Derrick Favors,28.0,12.3,1.3,7.2,0.7,1.1,0.593,18.8,8.0,1.5,1.9,18.5,0.585,0.0
1575,2018,Patrick Beverley,30.4,12.2,2.9,4.1,1.7,0.5,0.53,12.4,0.4,0.5,0.2,19.6,0.512,0.0
1576,2018,Taj Gibson,33.2,12.2,1.2,7.1,0.8,0.7,0.61,15.4,7.2,-0.5,1.0,14.7,0.573,0.0
1577,2018,Justin Holiday,31.5,12.2,2.1,4.0,1.1,0.4,0.513,10.8,1.7,-1.9,0.0,18.2,0.329,0.0
1578,2018,Marco Belinelli,24.3,12.1,1.9,1.9,0.8,0.2,0.581,14.1,3.7,-0.5,0.8,20.7,0.5,0.0
1579,2018,Gerald Green,22.7,12.1,0.6,3.2,0.6,0.4,0.566,14.1,2.1,0.3,0.5,22.4,0.793,0.0
1580,2018,Caris LeVert,26.3,12.1,4.2,3.7,1.2,0.3,0.525,14.2,2.3,-0.8,0.6,22.5,0.341,0.0
1581,2018,Andre Ingram,32.0,12.0,3.5,3.0,1.5,1.5,0.655,16.3,0.2,4.3,0.1,14.1,0.427,0.0
1582,2018,DeAndre Jordan,31.5,12.0,1.5,15.2,0.5,0.9,0.648,20.2,9.4,1.4,2.1,15.2,0.512,0.0
1583,2018,Courtney Lee,30.4,12.0,2.4,2.9,1.1,0.2,0.564,13.0,3.9,-0.3,1.0,16.9,0.354,0.0
1584,2018,Dirk Nowitzki,24.7,12.0,1.6,5.7,0.6,0.6,0.575,16.7,4.8,2.3,2.1,20.5,0.293,0.0
1585,2018,Bogdan Bogdanović,27.9,11.8,3.3,2.9,0.9,0.2,0.556,13.5,2.9,-1.5,0.3,19.6,0.329,0.0
1586,2018,Robin Lopez,26.4,11.8,1.9,4.5,0.2,0.8,0.552,14.7,1.9,-2.2,-0.1,20.4,0.329,0.0
1587,2018,Kelly Oubre Jr.,27.5,11.8,1.2,4.5,1.0,0.4,0.534,11.9,3.7,-1.7,0.2,19.4,0.524,0.0
1588,2018,Thaddeus Young,32.2,11.8,1.9,6.3,1.7,0.4,0.528,14.8,5.5,0.2,1.4,17.3,0.585,0.0
1589,2018,Trevor Ariza,33.9,11.7,1.6,4.4,1.5,0.2,0.567,11.8,5.3,0.7,1.5,14.4,0.793,0.0
1590,2018,Tyler Johnson,28.5,11.7,2.3,3.4,0.8,0.5,0.549,13.0,4.2,-0.3,0.9,18.6,0.537,0.0
1591,2018,J.J. Barea,23.2,11.6,6.3,2.9,0.5,0.0,0.545,17.8,3.3,1.2,1.3,24.9,0.293,0.0
1592,2018,Nicolas Batum,31.0,11.6,5.5,4.8,1.0,0.4,0.523,14.4,3.5,0.4,1.2,18.3,0.439,0.0
1593,2018,De'Aaron Fox,27.8,11.6,4.4,2.8,1.0,0.3,0.478,11.2,-0.6,-4.2,-1.1,23.4,0.329,0.0
1594,2018,Domantas Sabonis,24.5,11.6,2.0,7.7,0.5,0.4,0.567,17.5,4.7,-1.1,0.4,22.1,0.585,0.0
1595,2018,Rudy Gay,21.6,11.5,1.3,5.1,0.8,0.7,0.545,18.0,3.1,0.8,0.9,24.6,0.573,0.0
1596,2018,Joe Ingles,31.4,11.5,4.8,4.2,1.1,0.2,0.623,14.4,7.6,2.3,2.8,15.9,0.585,0.0
1597,2018,Markieff Morris,27.0,11.5,1.9,5.6,0.8,0.5,0.566,13.2,3.3,-1.3,0.4,19.5,0.524,0.0
1598,2018,Kelly Olynyk,23.4,11.5,2.7,5.7,0.8,0.5,0.612,17.8,5.5,2.3,1.9,21.7,0.537,0.0
1599,2018,Dwyane Wade,22.9,11.4,3.4,3.8,0.9,0.7,0.5,15.0,1.1,-1.0,0.4,26.2,0.5,0.0
1600,2018,Reggie Bullock,27.9,11.3,1.5,2.5,0.8,0.2,0.615,13.6,4.2,0.7,1.2,15.7,0.476,0.0
1601,2018,Terry Rozier,25.9,11.3,2.9,4.7,1.0,0.2,0.52,15.1,5.6,2.1,2.1,20.4,0.671,0.0
1602,2018,Wayne Ellington,26.5,11.2,1.0,2.8,0.7,0.1,0.588,12.5,4.5,0.4,1.2,17.3,0.537,0.0
1603,2018,Frank Kaminsky,23.2,11.1,1.6,3.6,0.5,0.2,0.545,14.4,3.6,-0.2,0.8,20.5,0.439,0.0
1604,2018,Dillon Brooks,28.7,11.0,1.6,3.1,0.9,0.2,0.531,9.8,1.2,-4.0,-1.2,18.5,0.268,0.0
1605,2018,Draymond Green,32.7,11.0,7.3,7.6,1.4,1.3,0.556,16.1,6.1,2.8,2.8,17.2,0.707,0.0
1606,2018,Montrezl Harrell,17.0,11.0,1.0,4.0,0.5,0.7,0.647,24.7,5.5,3.3,1.7,23.8,0.512,0.0
1607,2018,Ersan İlyasova,25.1,10.9,1.3,5.9,0.9,0.4,0.558,14.9,4.0,-0.6,0.6,18.7,0.5,0.0
1608,2018,Ish Smith,24.9,10.9,4.4,2.7,0.8,0.2,0.525,15.4,4.4,0.0,1.0,20.8,0.476,0.0
1609,2018,Jeff Green,23.4,10.8,1.3,3.2,0.5,0.4,0.587,14.8,3.9,-1.8,0.1,19.3,0.61,0.0
1610,2018,Joe Harris,25.3,10.8,1.6,3.3,0.4,0.3,0.634,13.3,4.0,0.1,1.0,16.6,0.341,0.0
1611,2018,James Johnson,26.6,10.8,3.8,4.9,1.0,0.7,0.575,15.8,5.0,1.6,1.7,19.1,0.537,0.0
1612,2018,Damion Lee,26.9,10.7,1.9,4.7,1.3,0.1,0.489,12.0,0.4,-1.9,0.0,19.3,0.293,0.0
1613,2018,John Collins,24.1,10.5,1.3,7.3,0.6,1.1,0.62,18.3,5.4,-0.2,0.8,17.9,0.293,0.0
1614,2018,Greg Monroe,20.4,10.3,2.2,6.9,0.9,0.5,0.598,21.2,3.4,2.2,1.1,22.4,0.5,0.0
1615,2018,Jamal Crawford,20.7,10.3,2.3,1.2,0.5,0.1,0.519,13.0,1.3,-2.3,-0.1,23.7,0.573,0.0
1616,2018,JaMychal Green,28.0,10.3,1.4,8.4,0.6,0.5,0.53,14.0,2.6,-2.3,-0.1,17.8,0.268,0.0
1617,2018,D.J. Augustin,23.5,10.2,3.8,2.1,0.7,0.0,0.615,15.4,4.1,-0.2,0.8,18.6,0.305,0.0
1618,2018,Lonzo Ball,34.2,10.2,7.2,6.9,1.7,0.8,0.444,12.5,2.0,1.0,1.3,17.4,0.427,0.0
1619,2018,Yogi Ferrell,27.8,10.2,2.5,3.0,0.8,0.1,0.54,11.4,3.0,-1.4,0.4,17.0,0.293,0.0
1620,2018,Marcus Smart,29.9,10.2,4.8,3.5,1.3,0.4,0.479,10.8,1.9,-1.2,0.3,19.4,0.671,0.0
1621,2018,Denzel Valentine,27.2,10.2,3.2,5.1,0.8,0.1,0.527,12.1,2.5,-1.0,0.5,17.5,0.329,0.0
1622,2018,Pau Gasol,23.5,10.1,3.1,8.0,0.3,1.0,0.539,18.9,6.0,3.4,2.5,20.4,0.573,0.0
1623,2018,George Hill,27.0,10.0,2.8,2.7,0.9,0.4,0.58,13.3,3.2,-0.8,0.6,16.3,0.5,0.0
1624,2018,Wilson Chandler,31.7,10.0,2.1,5.4,0.6,0.5,0.542,10.9,3.3,-2.1,-0.1,14.3,0.561,0.0
1625,2018,Dewayne Dedmon,24.9,10.0,1.5,7.9,0.6,0.8,0.599,15.8,3.7,0.1,0.8,17.0,0.293,0.0
1626,2018,C.J. Miles,19.1,10.0,0.8,2.2,0.5,0.3,0.545,13.0,2.9,0.3,0.8,22.3,0.72,0.0
1627,2018,Patty Mills,25.7,10.0,2.8,1.9,0.7,0.1,0.558,11.8,4.1,-1.0,0.5,17.8,0.573,0.0
1628,2018,Trey Lyles,19.1,9.9,1.2,4.8,0.4,0.5,0.591,17.9,3.9,1.3,1.1,21.1,0.561,0.0
1629,2018,Jae Crowder,26.1,9.7,1.2,3.4,0.8,0.3,0.525,10.4,2.6,-2.5,-0.3,17.3,0.5,0.0
1630,2018,Tyrone Wallace,28.4,9.7,2.4,3.5,0.9,0.4,0.517,10.1,0.7,-3.5,-0.3,16.6,0.512,0.0
1631,2018,Mario Hezonja,22.1,9.6,1.4,3.7,1.1,0.4,0.544,13.7,2.3,-0.5,0.6,19.9,0.305,0.0
1632,2018,Quinn Cook,22.4,9.5,2.7,2.5,0.4,0.0,0.593,12.8,1.6,-1.6,0.1,17.5,0.707,0.0
1633,2018,Andrew Harrison,23.7,9.5,3.2,2.3,0.7,0.5,0.534,12.7,1.7,-1.5,0.2,19.6,0.268,0.0
1634,2018,Miloš Teodosić,25.2,9.5,4.6,2.8,0.5,0.1,0.564,11.6,1.4,-1.7,0.1,18.2,0.512,0.0
1635,2018,Marvin Williams,25.7,9.5,1.2,4.7,0.7,0.5,0.603,13.9,5.0,1.0,1.5,14.8,0.439,0.0
1636,2018,Mike James,19.1,9.3,3.5,2.5,0.8,0.2,0.469,13.9,0.2,-1.5,0.1,25.1,0.5,0.0
1637,2018,Al-Farouq Aminu,30.0,9.3,1.2,7.6,1.1,0.6,0.522,12.0,4.2,0.4,1.3,14.8,0.598,0.0
1638,2018,Ryan Anderson,26.1,9.3,0.9,5.0,0.4,0.3,0.592,12.6,4.8,0.1,0.9,14.4,0.793,0.0
1639,2018,Wayne Selden,19.8,9.3,1.9,1.6,0.5,0.1,0.551,11.8,0.3,-3.1,-0.2,22.6,0.268,0.0
1640,2018,Michael Kidd-Gilchrist,25.0,9.2,1.0,4.1,0.7,0.4,0.536,12.5,3.3,-2.1,-0.1,16.1,0.439,0.0
1641,2018,Kyle Korver,21.6,9.2,1.2,2.3,0.4,0.4,0.652,13.4,3.4,0.2,0.9,16.0,0.61,0.0
1642,2018,Lance Stephenson,22.6,9.2,2.9,5.2,0.6,0.2,0.495,12.4,1.8,-1.8,0.1,21.6,0.585,0.0
1643,2018,Troy Daniels,20.5,8.9,0.6,1.6,0.3,0.1,0.583,9.8,1.4,-2.6,-0.3,17.2,0.256,0.0
1644,2018,Manu Ginóbili,20.0,8.9,2.5,2.2,0.7,0.2,0.553,12.9,2.2,-1.3,0.2,21.5,0.573,0.0
1645,2018,Anthony Tolliver,22.2,8.9,1.1,3.1,0.4,0.3,0.663,13.9,5.3,0.9,1.3,14.8,0.476,0.0
1646,2018,John Henson,25.9,8.8,1.5,6.8,0.6,1.4,0.582,15.7,4.9,-0.9,0.5,15.0,0.537,0.0
1647,2018,Cameron Payne,23.3,8.8,4.5,2.8,1.0,0.4,0.498,14.0,0.8,-0.4,0.2,19.3,0.329,0.0
1648,2018,Mike Scott,18.5,8.8,1.1,3.3,0.3,0.1,0.599,13.6,2.5,-1.7,0.1,20.0,0.524,0.0
1649,2018,Larry Nance Jr.,21.5,8.7,1.2,6.8,1.3,0.6,0.605,20.2,5.8,2.4,1.6,15.9,0.5,0.0
1650,2018,Stanley Johnson,27.4,8.7,1.6,3.7,1.4,0.2,0.48,9.0,1.8,-2.9,-0.4,16.4,0.476,0.0
1651,2018,Skal Labissière,20.7,8.7,1.2,4.8,0.4,0.8,0.513,14.3,1.4,-2.7,-0.2,21.1,0.329,0.0
1652,2018,Johnathan Motley,16.0,8.7,0.6,4.5,0.3,0.2,0.55,17.2,0.3,-3.3,-0.1,24.9,0.293,0.0
1653,2018,Shabazz Napier,20.7,8.7,2.0,2.3,1.1,0.2,0.544,14.2,3.2,0.7,1.0,19.5,0.598,0.0
1654,2018,Terrence Ross,25.0,8.7,1.6,3.0,1.1,0.5,0.505,9.9,0.3,-2.7,-0.1,17.3,0.305,0.0
1655,2018,Isaiah Canaan,21.1,8.6,3.8,2.3,0.8,0.1,0.539,13.5,0.6,-1.3,0.1,18.9,0.5,0.0
1656,2018,Emmanuel Mudiay,19.5,8.6,3.2,2.4,0.6,0.2,0.474,11.5,0.0,-3.9,-0.6,24.4,0.5,0.0
1657,2018,Danny Green,25.6,8.6,1.6,3.6,0.9,1.1,0.509,11.3,2.9,0.4,1.1,16.6,0.573,0.0
1658,2018,Fred VanVleet,20.0,8.6,3.2,2.4,0.9,0.3,0.556,15.9,4.7,2.4,1.7,19.1,0.72,0.0
1659,2018,Jonathan Gibson,10.0,8.5,1.0,0.8,0.0,0.0,0.739,25.4,0.2,4.1,0.1,29.0,0.671,0.0
1660,2018,Alex Len,20.2,8.5,1.2,7.5,0.4,0.9,0.612,19.4,4.5,0.3,0.8,17.0,0.256,0.0
1661,2018,Dwight Powell,21.2,8.5,1.2,5.6,0.8,0.4,0.656,18.8,6.6,1.6,1.5,15.5,0.293,0.0
1662,2018,Derrick Rose,16.8,8.4,1.5,1.4,0.3,0.2,0.507,11.5,-0.2,-5.4,-0.4,25.4,0.5,0.0
1663,2018,Devin Harris,18.9,8.4,2.1,1.8,0.7,0.2,0.563,13.0,2.5,-1.8,0.1,20.2,0.5,0.0
1664,2018,Marcin Gortat,25.3,8.4,1.8,7.6,0.5,0.7,0.546,14.7,4.9,-0.6,0.8,15.5,0.524,0.0
1665,2018,Jerami Grant,20.3,8.4,0.7,3.9,0.4,1.0,0.607,16.2,5.4,0.3,1.0,16.0,0.585,0.0
1666,2018,Jerian Grant,22.8,8.4,4.6,2.3,0.9,0.1,0.528,14.3,3.3,-1.3,0.3,17.4,0.329,0.0
1667,2018,Garrett Temple,24.8,8.4,1.9,2.3,0.9,0.4,0.536,10.3,1.2,-2.5,-0.2,16.4,0.329,0.0
1668,2018,Rajon Rondo,26.2,8.3,8.2,4.0,1.1,0.2,0.522,15.3,3.6,-0.3,0.7,16.9,0.585,0.0
1669,2018,J.R. Smith,28.1,8.3,1.8,2.9,0.9,0.1,0.534,8.4,1.4,-3.0,-0.6,13.8,0.61,0.0
1670,2018,Jarrett Allen,20.0,8.2,0.7,5.4,0.4,1.2,0.636,17.5,4.2,-0.8,0.5,16.3,0.341,0.0
1671,2018,Thabo Sefolosha,21.2,8.2,0.9,4.2,1.4,0.3,0.591,15.8,2.6,2.7,0.9,16.4,0.585,0.0
1672,2018,Evan Turner,25.7,8.2,2.2,3.1,0.6,0.4,0.52,9.8,2.6,-2.5,-0.3,15.6,0.598,0.0
1673,2018,Dante Exum,16.8,8.1,3.1,1.9,0.6,0.2,0.566,16.7,0.7,0.1,0.1,23.1,0.585,0.0
1674,2018,Dejounte Murray,21.5,8.1,2.9,5.7,1.2,0.4,0.485,15.1,3.2,0.5,1.1,20.7,0.573,0.0
1675,2018,Aaron Jackson,35.0,8.0,1.0,3.0,0.0,0.0,0.405,2.4,0.0,-8.9,-0.1,13.7,0.793,0.0
1676,2018,Delon Wright,20.8,8.0,2.9,2.9,1.0,0.5,0.574,16.5,4.5,3.3,1.9,17.2,0.72,0.0
1677,2018,Kyle Anderson,26.7,7.9,2.7,5.4,1.6,0.8,0.582,15.9,6.2,2.9,2.4,13.5,0.573,0.0
1678,2018,Jerryd Bayless,23.7,7.9,1.4,2.1,0.6,0.2,0.546,7.5,1.1,-2.8,-0.2,15.1,0.634,0.0
1679,2018,Antonio Blakeney,16.5,7.9,1.1,1.7,0.4,0.1,0.471,10.1,0.0,-5.2,-0.3,23.7,0.329,0.0
1680,2018,Josh Hart,23.2,7.9,1.3,4.2,0.7,0.3,0.596,12.2,3.4,-0.1,0.7,13.5,0.427,0.0
1681,2018,Cory Joseph,27.0,7.9,3.2,3.2,1.0,0.2,0.503,11.0,3.1,-1.5,0.3,14.8,0.585,0.0
1682,2018,Frank Mason III,18.9,7.9,2.8,2.5,0.7,0.2,0.48,13.0,0.5,-2.3,-0.1,22.6,0.329,0.0
1683,2018,David Nwaba,23.5,7.9,1.5,4.7,0.8,0.4,0.542,12.2,2.4,-2.5,-0.2,15.6,0.329,0.0
1684,2018,Chandler Parsons,19.2,7.9,1.9,2.5,0.5,0.3,0.578,13.6,1.1,0.8,0.5,18.3,0.268,0.0
